subs_;offer_price;offer_name;campaign_id;contact_uuid;response_uuid;transaction_date;accept_indicator;region
27942464716;233.42;bundle boost;CAMP_8787d73e;74d8ea82-9007-4d0b-a0d0-143ece456326;4005c864-c8fe-49e1-a013-a5aedf0eb830;2026/03/08;1;Free State
27215117212;188.44;bundle boost;CAMP_6f1cf533;ba3a73f5-6cd4-4be9-b570-56004cf50cf3;917d989a-ddab-4727-8821-35d8c788dc4f;2026/01/11;0;Western Cape
27740565859;273.57;data saver;CAMP_84aff86c;4f004ed6-caf9-4aea-b2e3-58562faa05de;68cc288b-4428-46d6-b77c-f9c7400f3a49;2026/03/10;1;KwaZulu-Natal
27771426026;458.27;flash offer;CAMP_b5c354b1;214d1605-5d8e-4e56-b524-482f1e0c4b1d;e1814ecc-efeb-4274-8b71-68d1fa70b882;2026/02/13;1;Eastern Cape
27427373348;334.23;feature promo;CAMP_dfada313;662f1eb1-c7c3-4e91-bfc8-6a72b9a54171;821cacea-2cdf-4aa4-8f89-08503ec2a40b;2026/01/27;1;Eastern Cape
27869186987;199.84;data saver;CAMP_61b52b23;e02827e5-433d-4890-bcec-92f8c75e7254;51680fc6-a7f4-4823-88f0-5c0435bc1208;2026/03/09;0;Limpopo
27292177841;443.01;loyalty reward;CAMP_cc6bb4e5;85282aef-b7c2-4dbc-b39c-e9ed4b9f9a52;8485ec6a-f7ea-4876-87b0-a24180c58dcd;2026/01/30;1;Western Cape
27247186371;129.09;bundle boost;CAMP_aa2f5198;b02b186c-20e6-406a-81c1-4401d9e60f08;882e2f02-d415-46d4-9cd7-b0d4ef8d45ad;2026/02/19;1;Limpopo
27334821242;112.59;bundle boost;CAMP_4236e746;6923bf5f-d0dc-45ce-8f3c-9cb90757a211;bd579020-8b9f-41f8-a89a-ecbf18daf54d;2026/02/22;1;Western Cape
27272583966;147.9;loyalty reward;CAMP_e0eeadf6;dc670db7-71d2-41a6-93b0-09225b2dfd36;be3c0938-a610-4662-9cfc-58be6f6d76cb;2026/02/01;1;Mpumalanga
27075804038;33.03;feature promo;CAMP_caa65975;b8accff5-1c11-4f8c-8bc3-5d19f98ba489;9920a49e-451b-4adf-b3a0-2c644337b53c;2026/02/22;1;Gauteng
27438364974;107.61;data saver;CAMP_b5c354b1;d26ab393-2981-4339-832a-9888377175cf;c1aa89f0-28ad-41a0-9246-c69d19aa3eae;2026/02/20;0;Limpopo
27665188083;270.3;data saver;CAMP_9678ed90;bed0d511-1814-4769-bf77-9e99bb6975e9;e142cb1c-457f-49d9-978c-14c52f2e5f1d;2026/01/16;0;North West
27582021483;178.72;bundle boost;CAMP_e4f5f0ad;3dafe8c8-325f-4b68-84f2-4d9a89e79571;95e813a0-583a-4f86-8ca2-ff40ee68f96b;2026/02/10;1;Eastern Cape
27761638363;86.02;data saver;CAMP_dbfecedd;9ee8c883-772b-4c26-a23a-55eda40c5d32;caa1e3a6-ec72-4edf-a7af-bfe503601829;2026/01/10;1;Gauteng
27952577491;279.01;weekend deal;CAMP_9678ed90;fd87feca-7668-4f8f-ac31-de7b217fdcaa;961aee8a-2fd2-4ba9-9c0e-cbcef2656705;2026/02/27;1;Mpumalanga
27911117202;386.89;weekend deal;CAMP_dfada313;c7f3c802-d872-4800-94f3-9cded12a39c9;2a6af1a8-d96b-470d-ac08-3fe54bd0449e;2026/01/23;0;Mpumalanga
27149327213;164.31;feature promo;CAMP_a4243a0c;7f1e651d-f53d-40ce-987f-9ecbb06f7cfe;34de202e-fd78-481b-8d10-b6d755254aca;2026/03/07;1;Limpopo
27154839211;454.81;flash offer;CAMP_a1a279a5;605c4cbc-286b-47ce-99f3-edbdcc400273;4b54c058-0be8-4c0f-bb01-3d4b81d5d9c0;2026/02/02;1;Mpumalanga
27658679293;410.76;flash offer;CAMP_b1b8d7d8;d0e663c1-3db2-4bc0-966a-4076ee4df90d;2c7aa961-5af6-437e-b18e-8bb56b15754a;2026/02/22;1;KwaZulu-Natal
27618633185;90.18;data saver;CAMP_dfada313;727dd679-3e0a-45f0-956e-1b6059813737;5cc90e80-a62f-4deb-9f74-3821860f0d2a;2026/03/10;0;North West
27156172844;329.03;flash offer;CAMP_d81723b9;92cf3780-0294-49cd-8c99-490c3d677ddd;7e201c2b-fa49-450e-8434-8bace22b8fe2;2026/02/28;0;North West
27587463008;137.13;data saver;CAMP_da530e13;4b3940f9-a62d-41b0-8064-0d3fee17afc3;5abcba38-91e1-4970-91d5-e97ef85eb10a;2026/02/25;1;Gauteng
27978912377;141.13;bundle boost;CAMP_4236e746;0f452a85-2718-4f9b-be7c-6913ecdafaaf;de59f468-60d1-4c38-bc66-c7ce7f980bd3;2026/02/07;1;KwaZulu-Natal
27329401968;326.6;data saver;CAMP_b5c354b1;a46e0ac7-04fc-4773-b81e-afcc2e22540f;d258ff98-894e-47f3-9b12-c1ed95401e99;2026/01/24;0;Northern Cape
27275154570;69.87;feature promo;CAMP_5551ccc0;50138755-94c1-4839-a287-7a5534717872;dc6e0ede-3eb5-46eb-a2cb-08f999356305;2026/01/16;1;Mpumalanga
27498736758;493.76;bundle boost;CAMP_b5c354b1;a512d26a-40c0-4135-b936-a2a2d622f785;9ee1ffce-c168-4456-9d6e-9d4e60bbb435;2026/01/28;0;Gauteng
27117700408;488.51;loyalty reward;CAMP_66ac82ba;a79c9ab8-89db-4d87-b5fc-35c09e998ebf;ea740c21-58a6-4311-b74b-cdcb2a919f0c;2026/01/31;1;Gauteng
27678885250;302.03;bundle boost;CAMP_da530e13;db78c2bf-6dcd-428a-8b00-1d0f8058d994;8a6607bb-141f-4bbf-ae45-7778cd2ab0fb;2026/01/30;1;Eastern Cape
27234640307;211.78;loyalty reward;CAMP_c7e3d314;4c8cd126-cd26-4141-b0e7-68c6f5590c19;2cb254dd-7b57-4097-8c01-d5c383392a6c;2026/02/09;1;Mpumalanga
27911543367;453.35;weekend deal;CAMP_e4f5f0ad;a1af1fb1-868e-44f6-a1ed-6141d321f552;71d9914e-e4b6-4c2f-b3a1-a830d8ec5e73;2026/02/21;0;Gauteng
27246165587;278.24;flash offer;CAMP_fa99b374;cb34520b-a6fb-4af8-bddd-a5a08f640e43;66a8e8f3-5e31-4c30-ac6b-bcd31965a7db;2026/02/21;1;Mpumalanga
27110951132;110.69;bundle boost;CAMP_ba93795c;38049f3f-cc81-461d-80be-26bd5ead0728;41b2c371-1d3c-4b1a-bf0d-dc52539a8b57;2026/01/31;1;Gauteng
27520734235;221.98;loyalty reward;CAMP_b1b8d7d8;ecc02e48-683d-4fb6-a52c-84a0d662d81e;468a0f40-29cc-4f89-8b9e-90bf6b12504d;2026/02/13;0;North West
27547548665;302.75;summer special;CAMP_df5e0430;e4182f34-57c3-4908-b9df-e0a1d7ac27c5;4adbb8cf-1048-4606-9348-9cd50ba658d7;2026/02/02;0;North West
27680896810;368.43;summer special;CAMP_dbfecedd;f329c89f-ba23-4360-8b9b-544c17977fe8;ed3e05b9-0c5a-4f46-88df-baee6f27777b;2026/01/29;1;Northern Cape
27463838168;310.7;loyalty reward;CAMP_b5a684fb;eb7269fb-ce2c-428f-b802-3b753846d0bc;ef1d5ad8-213f-4361-9b83-45519ebf58e4;2026/01/22;0;Western Cape
27534381437;183.11;flash offer;CAMP_a4243a0c;0a51b14b-6cd1-41ff-b1f6-e27755bbba21;4042e756-1824-458d-b571-da3f5f35a20b;2026/02/12;0;Northern Cape
27773921882;469.52;summer special;CAMP_a4243a0c;8d52bf98-0e67-4259-92b4-624b0a707462;d02af3d5-c7ea-4afc-b2f5-483832b5dae5;2026/02/20;0;Gauteng
27725204175;441.52;weekend deal;CAMP_a412f448;ef2c8189-78f2-44d2-a58d-b3dd7d6a197b;241e71c6-a15d-4d1e-97cb-83ad90136832;2026/02/03;1;Mpumalanga
27289147833;440.48;data saver;CAMP_84aff86c;3015e78c-c4e5-4336-bca2-abedfb4ebb2d;fb71e429-fe33-4bb9-95ba-dec02e802bb1;2026/02/01;1;Free State
27182145210;416.08;data saver;CAMP_cc6bb4e5;4a08548c-a605-410a-b007-5fbfd08c3cf0;7277fd16-7234-4422-9dfc-4ce0de152678;2026/01/15;1;Gauteng
27063791234;194.81;weekend deal;CAMP_a4243a0c;95071bca-a9dc-4f16-a26f-fbc66eab31a0;0789580b-5481-4976-b889-ca44f9a34e1a;2026/02/10;0;Gauteng
27094934268;202.72;loyalty reward;CAMP_71316a02;26f54777-4054-4a02-ae7b-bc702f21cc4f;147a62d5-2ed4-49d9-b99a-f0d6b962df10;2026/03/07;0;North West
27113901770;419.26;bundle boost;CAMP_dbfecedd;61ed7bfd-e01e-4a13-8f33-a11d1aeedb0f;267bb152-e767-4614-a745-c285235a2610;2026/03/06;1;Mpumalanga
27634950811;300.4;bundle boost;CAMP_84aff86c;01d6bf7e-20d4-4fb5-8c05-a3336cbe5d5e;63bfd450-a513-4ff9-9814-7961fab637a3;2026/02/03;0;Free State
27203822688;334.94;feature promo;CAMP_20a3dcb5;e7362e97-bc45-402b-a73c-4a9ba4c93564;bc95ac33-8d3f-44c0-b69f-0e9593217f89;2026/02/28;0;Eastern Cape
27812652162;292.36;flash offer;CAMP_aa2f5198;d52af0c0-6ca2-448f-a1d0-3eedfc204ebf;27b4a02f-b4a2-463b-8f83-bc92c5787331;2026/03/10;1;Limpopo
27197297532;240.38;summer special;CAMP_c02c6c69;e565f134-13fd-4a97-abf0-69adef85725d;4fbe5346-b36a-4a63-a308-e04358733749;2026/01/16;0;Limpopo
27183618611;241.76;bundle boost;CAMP_d81723b9;448dd53a-9be8-4904-8b5e-e21955ed0471;4869535d-41d1-4e79-b95f-e8f747eefcb8;2026/02/02;0;KwaZulu-Natal
27872042034;469.1;feature promo;CAMP_b8a1f736;9043f0cd-25e2-4b2f-8a0a-dc77f6fd4065;50c2b6b5-ee92-4b3d-8fbf-7653273e1c99;2026/03/09;0;Free State
27303869485;107.07;flash offer;CAMP_84aff86c;b20dda45-1ddb-4172-bee0-cedea445bf0d;447b55ad-92be-45bb-b70c-34f186632754;2026/02/27;0;Northern Cape
27601629483;499.85;loyalty reward;CAMP_a412f448;f17069ee-ef1b-44a1-9d9a-f4aba729c6b8;f8a7a7d3-c207-4500-b53f-4c512e359928;2026/01/21;1;Eastern Cape
27255625455;202.22;feature promo;CAMP_1821394f;7878a434-3ce5-406d-b9a5-465ed089da04;6c3cf454-8bca-42c7-85ca-dccabe722154;2026/01/23;0;Western Cape
27573006172;394.96;feature promo;CAMP_b1b8d7d8;9ff7a68e-68f6-4a06-b558-5b026ce947d3;0c794639-b9c8-4091-94f8-d73e2ee6a839;2026/01/18;1;Western Cape
27166868886;329.12;summer special;CAMP_cc6bb4e5;a53bd8ae-ed81-4ae9-bf40-a3fb9e55fd55;50401d2e-e215-49de-ae56-d38dc50c0180;2026/03/06;1;Free State
27216915420;405.62;bundle boost;CAMP_ac87a666;7bcb1265-869a-4344-ad81-128b24e5dfc4;944cc548-269b-40cf-96e2-5bf8da72d5f8;2026/03/04;1;Free State
27806532508;461.92;data saver;CAMP_cc486657;d4a1df97-783f-4623-908d-138998b25234;1af0672b-c4e2-471c-8178-3847b739667d;2026/03/07;0;Western Cape
27456888742;361.69;summer special;CAMP_e1c90ad1;ac2f8180-91ca-4417-8741-ed958f3e2c50;4ad96801-3564-430a-9e18-3e11bcfe3f18;2026/02/04;0;Eastern Cape
27093575528;138.87;summer special;CAMP_7728f69b;219c11a4-ae98-47ff-9bb4-8001dc10cac3;0de375b7-817c-4290-b9d7-c0509ea2632b;2026/01/31;1;Limpopo
27509248676;397.93;data saver;CAMP_7fa47c7e;f387b13f-fb5d-433c-b82d-fabd0e7a15f6;0dc75c7d-36a6-4d4d-800c-0b49202e3cc6;2026/02/18;1;Western Cape
27912438553;340.75;weekend deal;CAMP_ac87a666;714c5d98-8cd5-4779-b9b7-2d080d67613b;26b264ba-2751-47b8-83f1-d0103728726a;2026/01/22;0;Northern Cape
27899302306;417.14;data saver;CAMP_1821394f;8d0bc8a0-359d-48c3-ab39-619c9fead689;11fe7c88-90a4-406d-a76f-c7fb5f34f449;2026/02/03;1;KwaZulu-Natal
27639438706;65.83;summer special;CAMP_1c003950;63c46192-bb37-4276-b959-9cc23d3a47b4;82efd36b-a3e7-4930-ae48-01812a6c9959;2026/01/24;0;North West
27866825157;439.93;bundle boost;CAMP_dfada313;7b1f748a-1ea7-437e-9f9e-518ebdba975a;13fd5706-32e3-4d3f-8694-f6506a705cea;2026/02/19;0;KwaZulu-Natal
27508294018;60.72;bundle boost;CAMP_b5a684fb;1dda9836-a303-4f84-a13b-6a2c87f94f0a;f5a859a8-53a4-41ef-91f4-f9695c357923;2026/02/11;1;Gauteng
27386755291;493.65;weekend deal;CAMP_11f756ee;49b6cac7-7977-4e51-9af8-95ca6b85ac92;432e28c7-1d6a-41e4-b68a-f26bb0d02b69;2026/03/03;0;Eastern Cape
27379341210;201.75;flash offer;CAMP_b5a684fb;ff1f1cc1-b414-4cce-8184-431c90d68140;33dd38f9-fef1-445e-aedc-a1a8a0ac1eca;2026/02/21;0;Limpopo
27513358347;495.92;bundle boost;CAMP_d6fe8fa3;f3c3a57a-8021-43df-b713-5aeddfe0b660;35b4767c-5f47-41bf-ba05-218488c70fc2;2026/02/05;0;Western Cape
27916452217;160.88;bundle boost;CAMP_b1b8d7d8;9fcac637-c533-44c9-921a-f6cf621ae9c0;50862fb7-e609-4cc4-82d0-ca90d847d7b1;2026/02/21;0;Northern Cape
27257666598;210.56;feature promo;CAMP_b8a1f736;8237ece6-9dd2-46f8-adc7-8ad294e2c353;57d3f0ab-d184-4e9a-ac4f-69e50a4b522b;2026/03/07;1;Free State
27627366086;255.27;weekend deal;CAMP_b5a684fb;6d45a946-0df4-4a8e-a527-183d63867dd7;a8ad1260-6b99-4e01-b904-1dd6cd0eb064;2026/01/26;1;Free State
27646954684;225.82;flash offer;CAMP_b8a1f736;2f85333a-1ca8-48d0-ac89-0dacccd53e10;ec4c39d5-0a5c-4409-b9aa-6ed391afb425;2026/01/21;0;Western Cape
27614968179;320.25;bundle boost;CAMP_84aff86c;1ceeb278-a513-49b8-8605-122c54265e6e;fbf1cc14-142c-4c36-a48f-1a98d433349b;2026/01/16;1;Mpumalanga
27546608991;125.37;flash offer;CAMP_b1b8d7d8;66e21ff5-6906-4af6-a30c-9bb9ae9b2f64;fbd4fb57-2ce3-4437-be13-0f9f98732623;2026/01/23;0;KwaZulu-Natal
27136737552;297.26;flash offer;CAMP_66ac82ba;c572989a-1728-403c-a184-131d7b180fdb;fd6fc4b1-3ffe-48d8-a729-fa3a0d487de5;2026/01/16;1;Gauteng
27888044546;401.73;bundle boost;CAMP_5ac0fa09;48797aad-a190-4a25-b7d4-8226cd037bf1;00bf574f-e5ec-4039-a879-8be4750a7c75;2026/02/03;1;Limpopo
27620034109;444.76;summer special;CAMP_20a3dcb5;1f7233d9-44ab-47a3-818c-9ca63422d910;cd26aed8-7bc8-4c43-8f44-9dd36cd45517;2026/02/09;0;Eastern Cape
27977663866;66.31;weekend deal;CAMP_a412f448;992b95e0-0a00-451d-8ab7-edec3f7dd7fa;90a81a52-6c62-4ab7-9cd5-884406d97916;2026/03/10;1;Limpopo
27726575337;357.11;weekend deal;CAMP_c7e3d314;d1054882-b511-4dbc-8cdd-8ec0b1102156;68a6c3b6-beb0-4648-9230-c6a75253e753;2026/02/14;0;Western Cape
27916045170;348.69;feature promo;CAMP_ba93795c;be7b9000-6833-40fd-a8cd-a20d5994a4a0;e054a97f-cd22-43a6-949d-51e7508f74ab;2026/01/25;1;Mpumalanga
27096332199;459.97;summer special;CAMP_bf68e35d;844b5cf2-f64e-4ec2-827f-acc458f43c10;e32110c5-bb06-43f4-9b74-99876c893a1a;2026/02/06;1;Northern Cape
27843457954;253.07;feature promo;CAMP_cc486657;1b4e4327-f9ef-4e3d-b91e-f4cb860e86fb;c02e27c3-13ca-4af7-b9d2-bf0fefe29cf5;2026/02/06;1;Free State
27590324165;353.22;summer special;CAMP_b5a684fb;ead89605-bc99-497f-8f11-94c8c0cce412;8cdb0fa6-912f-482c-960e-9965fd2eb07c;2026/01/15;1;Gauteng
27632292149;152.46;feature promo;CAMP_a1a279a5;bb07868b-1960-46bd-88da-0f026be8e8e7;ba807875-80eb-4ac8-82ee-c19f91501529;2026/02/20;1;Free State
27621692667;417.05;feature promo;CAMP_cc486657;84b02eda-0e98-404e-9a81-9a69300ef43b;5103ff11-b72c-41b0-bd09-12c66bf963ad;2026/02/08;1;North West
27828778630;480.36;feature promo;CAMP_b8a1f736;26bf034d-7e03-4c15-be3f-485eb616faee;08e06fe8-baac-4393-8867-1b7a9a909ded;2026/03/06;0;Western Cape
27469501228;444.8;weekend deal;CAMP_65a2423f;c7b03ea3-d38e-4fca-84dc-384401b3769c;c23274f3-e1ef-4f23-84cb-db18edf0d210;2026/01/12;1;KwaZulu-Natal
27128646212;483.09;feature promo;CAMP_20a3dcb5;de65af49-0b67-4430-8176-1ed6048c18b2;0c4f7a5e-9bd5-4a89-85d1-f05a605b30af;2026/02/22;1;Limpopo
27083783097;97.54;data saver;CAMP_cc6bb4e5;50095b02-934a-481a-9840-d61876ecbf19;754576e1-ef4f-4255-8546-d551c2b28686;2026/03/02;1;Free State
27836238615;259.29;weekend deal;CAMP_7728f69b;3d0f3492-64c1-4034-9b6a-a900fb7c9ad8;9ff88ab7-648c-4f2e-ad4e-f67d4fb629ac;2026/02/14;1;Limpopo
27864220120;63.08;loyalty reward;CAMP_df5e0430;6a8dfa28-62f1-4b5a-9bf9-91cc6a6a1620;1bf1562f-aa4c-4c1d-a598-c119912d15a2;2026/02/10;0;Limpopo
27501322513;253.16;flash offer;CAMP_d81723b9;3724a5c5-5d22-4a0d-937c-09a94c977f47;1dc56374-2936-4907-b4c1-468f48a09ec6;2026/01/12;1;Limpopo
27384253357;295.09;bundle boost;CAMP_b5c354b1;317b7f2d-cbee-4917-91ca-51bf507e91d8;bdddd211-1efb-4931-a557-337f5638c583;2026/02/04;1;KwaZulu-Natal
27482283333;82.92;summer special;CAMP_66ac82ba;f9a26ee7-da01-4674-a13a-7f4622c09c9c;09c16156-3575-44ee-b70f-50a49e9d9760;2026/01/13;0;Free State
27537209698;393.19;data saver;CAMP_dbfecedd;e6a1a695-3f4f-4e32-a541-5427c6bde245;f2d46a25-2671-4d1f-a6a1-e2817f4062a4;2026/01/20;0;Western Cape
27786013823;17.16;data saver;CAMP_dddcc94b;21153847-2f1c-4815-bfe4-9ab8b9b739d2;abacc3d7-7aef-4a7e-8cda-12dbfbf3a8d0;2026/01/25;1;Free State
27098385976;1.96;feature promo;CAMP_11f756ee;0474d315-6363-4435-bca0-8759ae917757;a84dfb91-de0a-4ab8-a507-53ace39f118c;2026/01/12;0;Free State
27322650129;225.55;weekend deal;CAMP_20a3dcb5;f4d89000-cf64-41f5-984d-0fa50d2607f9;0f51cb2f-77b2-4497-876d-ea67d5d52b61;2026/02/07;1;Free State
27672292292;72.85;data saver;CAMP_71316a02;b53bcbcc-2b60-4ade-9943-a55666ce2b99;f5ec65ff-e03d-4309-ae50-37e025a0a845;2026/01/28;0;Western Cape
27206029138;104.4;weekend deal;CAMP_71316a02;bfdad554-27e3-4021-bdf9-bb44877d4d5b;acc94ab9-2403-4719-a272-19e2d19e49e5;2026/03/09;1;North West
27569869021;191.23;summer special;CAMP_b1b8d7d8;5560ac2c-d9e1-4514-ba4a-4b2b1ebd5d50;1a4ebc4e-4c87-4a1d-a8fd-c48c82e162be;2026/02/16;1;Free State
27260384631;362.04;summer special;CAMP_caa65975;821969e0-c97b-4458-a2f4-86ef0648320c;5d8d2122-2dbd-4925-9a01-c4e767b2440b;2026/01/26;0;Eastern Cape
27595653236;401.71;bundle boost;CAMP_65a2423f;cf92d05d-c1f6-4d7e-b416-d187b86a4732;0d67e8e1-cfe6-479d-94ae-a8b7ef39a057;2026/02/25;0;Northern Cape
27463861947;254.83;bundle boost;CAMP_4236e746;f1a88616-6d8a-41d6-bd9f-518216e67cb7;d670e467-487e-4b17-bca2-bb26bb431400;2026/01/23;0;Mpumalanga
27738466246;184.71;data saver;CAMP_1c003950;aee5883c-8b93-4ca2-8ea7-c153f3e8ac9f;eb25bde3-e475-4b46-8874-6a08178d4d6a;2026/02/26;0;KwaZulu-Natal
27957867940;223.93;feature promo;CAMP_bf68e35d;af6cfe66-e6b2-464d-ae28-41872c301660;cd2ca28c-994f-4aa1-8589-95a30ca75a5c;2026/01/10;1;Gauteng
27814692015;276.78;bundle boost;CAMP_da530e13;65feb9bc-db58-4da5-9a41-563bc4c4ecb6;6218ba45-167d-4fad-8268-5fc3a28d46f5;2026/02/20;0;Free State
27755537545;348.05;summer special;CAMP_6f1cf533;36f89b5f-b41a-4ebd-a6d5-d2f2a9903052;82d4e739-70b1-492e-ab98-c2163a9eadbc;2026/02/02;1;KwaZulu-Natal
27980210914;206.06;feature promo;CAMP_5ac0fa09;79168429-7a30-4b4c-8a39-270aa43cb564;96b78c14-beac-4bee-b171-f7d3035dc261;2026/01/19;0;KwaZulu-Natal
27003019010;200.98;feature promo;CAMP_9678ed90;a4d2589d-1946-4b43-8eec-8419b44840c8;078764e6-f4a5-415a-ad76-00716b8c65e7;2026/03/04;0;Gauteng
27130315474;354.96;summer special;CAMP_cc486657;4b6036b4-f7dd-49ca-9df0-17e5469163a3;d0b9bb8e-1267-4fdb-9033-d4288c7ac93e;2026/01/31;1;Northern Cape
27759744104;147.17;bundle boost;CAMP_8c9ed32a;077b0615-7e9b-44af-84ef-12698eb190e8;0110ad7f-324b-48ed-b1f6-15db229a9d18;2026/03/02;0;Western Cape
27946864624;139.28;bundle boost;CAMP_da530e13;cf7b513f-eba6-461f-bd58-4350ba5c892f;a24937d7-66d0-44b9-8303-0900b768613f;2026/02/19;0;Western Cape
27988078406;60.24;bundle boost;CAMP_c02c6c69;0c8b1b2c-c473-4a1e-bd3b-eab7130ab3f5;56be0881-d3e3-4e1c-a5d8-13bd1b4aac9b;2026/02/10;0;Free State
27632095517;62.0;loyalty reward;CAMP_ac87a666;63e71023-961a-4130-9a96-1638fb66783f;3bade178-bff7-4fd8-9612-d32632048683;2026/02/06;0;Eastern Cape
27622507886;397.62;summer special;CAMP_d81723b9;47e6f34c-b09f-4277-8744-8669746f188b;4e761074-1bad-4814-9b71-9436d9aa76aa;2026/02/11;1;Northern Cape
27236274944;251.11;feature promo;CAMP_cc486657;11add81b-0524-40ec-8df0-bebe42403161;95c8ac27-7c2b-4963-a9c4-e45d2c5835f1;2026/01/31;1;North West
27140478043;128.92;summer special;CAMP_dddcc94b;98b7632b-fac2-45cd-9f6c-d69a8b9eb5c5;c101cfe1-5ba8-4d01-afda-50e19974b5d0;2026/02/01;1;Gauteng
27249540616;195.51;feature promo;CAMP_2d622d4a;3f4dd6d7-29ad-45a5-8a4b-3d530b37d6f5;162d74ae-91f1-41bb-b03f-6f37c670cea1;2026/02/13;1;Limpopo
27984331972;144.88;data saver;CAMP_e4f5f0ad;e292f07f-b007-461e-978a-599cde0a7313;bf610135-2445-40e0-9ea2-6c0ffd49f197;2026/03/08;1;Free State
27660477120;42.84;summer special;CAMP_0db7ab78;15e87d50-a94a-4cfb-bde4-59b1a625f841;915f22c9-f629-4895-aa2a-441962891637;2026/01/25;0;Free State
27430808629;450.7;loyalty reward;CAMP_5551ccc0;ce015406-7642-40b5-b949-1cd73c42f012;0dd97980-d09b-4c86-9a09-f8d0faafd109;2026/02/16;1;Mpumalanga
27601899477;343.36;flash offer;CAMP_b5a684fb;e4b27a88-8c47-4a3b-9037-8e7e16698c64;326bea45-6e3e-4a64-be6b-9865abcfd47f;2026/01/19;0;Western Cape
27319340380;314.3;loyalty reward;CAMP_84aff86c;4b25d896-2d83-42dd-8b3d-3551a22a9f09;6b9ef9d0-dc3a-4307-9762-340dc7674981;2026/03/01;0;Northern Cape
27989896293;467.72;data saver;CAMP_c7e3d314;4564555d-1c6e-492b-95da-8ae96789d24a;f572dde9-e7f4-4f94-8ad4-0f112e18c587;2026/02/16;1;Free State
27964027214;332.99;loyalty reward;CAMP_ba93795c;578af4b8-ef43-426d-84f6-2b3370f33b39;71f41f25-d7b7-40cf-a9ca-9a0b3c44a7ee;2026/01/19;0;Gauteng
27134229656;72.51;loyalty reward;CAMP_2d622d4a;5d4cf651-07ac-4a15-be9e-29ead4038f5b;93279ac0-7b4e-4932-a324-03c0f6647dcf;2026/03/01;1;Gauteng
27195686918;392.51;data saver;CAMP_e0eeadf6;bb2f1d64-dacf-4450-bc01-c0ed7e5dac90;29066c84-65ad-4682-812e-259e4e148d28;2026/02/05;1;Free State
27911117202;337.56;bundle boost;CAMP_7fa47c7e;5035fc94-ce19-4da7-9ec0-8ee229ecc77f;189c3a51-9b36-4469-b13b-8aa87315cc2c;2026/01/26;0;Eastern Cape
27757149453;84.56;flash offer;CAMP_b8a1f736;405be39a-9492-49a0-90f1-8b7329a9f47f;a8125c39-019c-497c-97f8-0978ccb66870;2026/01/09;0;North West
27079019354;55.05;summer special;CAMP_8787d73e;9176af58-3fdb-4c22-87e8-b91ada9c6d1b;477f3c72-4cea-43ee-96ae-c5f2f4ea362d;2026/01/20;1;Eastern Cape
27646395356;122.64;data saver;CAMP_b8a1f736;280d42cd-3b60-4919-bf79-a7673a80685f;94f417c4-d7dd-44d8-b404-38042f4cd17f;2026/02/16;1;Gauteng
27788662975;119.81;flash offer;CAMP_e1c90ad1;c006a8c5-98fa-427c-9fae-2e6783ef3f69;e57d52a1-368a-4738-a872-fd7efe32ad7a;2026/02/13;1;Mpumalanga
27894164838;37.35;weekend deal;CAMP_e6999d8d;5927f6de-d32f-406a-9d67-89bab6494cfb;5d6a7023-a12e-491b-956d-064ee2cb4d9f;2026/02/21;0;Gauteng
27757320460;269.28;flash offer;CAMP_a1a279a5;c6b9d079-91bc-487e-867c-05320928b097;2a62f388-a864-4a98-830f-3ceb367c9031;2026/02/25;0;Mpumalanga
27051852391;470.0;weekend deal;CAMP_a412f448;a43612e8-5152-465b-9219-c7c6327441ef;8d527a25-4ae3-44c2-9a59-538de0216f0d;2026/02/28;0;Mpumalanga
27972126527;291.44;summer special;CAMP_a412f448;6f95a50f-14ef-4bdf-b7d3-7a9a20cc77fc;217f0c94-5681-4022-9440-fd3ea6ee2724;2026/01/10;0;KwaZulu-Natal
27437078271;383.96;weekend deal;CAMP_9678ed90;70fe7ac3-94a3-4ffe-a448-0b6230bdcd32;107807e2-45aa-4e45-b123-f56193372303;2026/02/01;0;Mpumalanga
27923799742;237.99;weekend deal;CAMP_5ac0fa09;3627285e-bbc6-4e9a-9879-9c0242ab0e3d;a36bc683-9d71-4572-b25e-569cab01c32f;2026/01/11;1;Northern Cape
27546949673;387.53;weekend deal;CAMP_fa99b374;36b57b62-73f6-4e2c-8927-cf904a66f6dd;f6e9b0f9-1f73-41ac-bde8-6f5135e2d93a;2026/03/05;0;Northern Cape
27982628801;87.2;flash offer;CAMP_e6999d8d;463a8f57-6e27-478a-8e89-9009cd4fcebf;5a8dde15-bd80-4069-be72-7e8749bdaae9;2026/03/01;0;Free State
27779819392;162.17;feature promo;CAMP_6f1cf533;10f858fb-0c4d-4830-ba4e-f4350ad3d549;710ee939-47d6-490e-9b6c-a993776cf698;2026/02/21;0;Eastern Cape
27999451702;29.72;weekend deal;CAMP_8c9ed32a;34b02014-65f9-4bf0-baf3-d6fa25959a1f;ba25963b-25cc-4601-9e89-7017dc5b3401;2026/02/12;0;Western Cape
27704804297;82.3;summer special;CAMP_caa65975;531a67b8-9ab4-4deb-a972-fe3651d42324;247c6625-1565-4fa3-abcf-e27ca4047c54;2026/02/01;1;North West
